Date,Open,High,Low,Close,Volume,Adj Close
2016-06-09,77.25,77.25,75.86,76.30,2295300,73.11605
2016-06-08,76.82,77.21,76.30,76.99,2665600,73.77726
2016-06-07,76.89,77.955,76.80,77.34,2888600,74.11265
2016-06-06,75.73,76.74,75.44,76.60,1807300,73.40353
2016-06-03,76.22,76.27,75.21,75.75,2302700,72.589
2016-06-02,76.99,76.99,75.31,75.58,2038000,72.4261
2016-06-01,76.31,77.03,76.15,76.50,3007900,73.30771
2016-05-31,78.17,78.23,77.35,77.43,3681700,74.1989
2016-05-30,79.00,79.09,78.02,78.18,1747300,74.9176
2016-05-27,78.85,79.18,78.68,78.90,4315900,75.60756
2016-05-26,78.40,78.95,77.85,78.59,2442200,75.31049
2016-05-25,78.67,78.93,78.33,78.39,3577500,75.11884
2016-05-24,77.71,78.33,77.56,77.56,1814300,74.32347
2016-05-23,78.30,78.56,77.42,77.96,2494000,74.70678
2016-05-20,77.80,78.33,77.29,78.12,1820300,74.86011
2016-05-19,78.30,78.34,77.38,77.76,2549100,74.51513
2016-05-18,78.29,78.45,77.425,77.62,2963400,74.38097
2016-05-17,78.01,78.75,78.01,78.70,2116200,75.4159
2016-05-16,77.05,78.00,76.75,78.00,2483700,74.74511
2016-05-13,78.60,78.60,76.94,77.39,3048500,74.16057
2016-05-12,77.83,78.50,77.59,78.24,3738000,74.9751
2016-05-11,78.60,79.20,77.55,77.99,3550700,74.73553
2016-05-10,75.75,78.00,75.71,78.00,6650500,74.74511
2016-05-09,74.35,75.84,73.55,75.78,3557100,72.61775
2016-05-06,74.38,74.65,73.50,74.35,3800500,71.24742
2016-05-05,74.74,75.33,74.52,74.85,3250800,71.72656
2016-05-04,74.70,75.32,73.81,74.61,2441900,71.49658
2016-05-03,71.60,75.02,71.51,75.02,3868800,71.88946
2016-05-02,73.00,73.27,71.30,72.34,2968500,69.3213
2016-04-29,73.94,74.40,73.53,73.89,4300500,70.80662
2016-04-28,74.00,74.38,73.53,73.85,3085700,70.76829
2016-04-27,75.98,76.16,73.46,73.76,3288200,70.68205
2016-04-26,75.40,75.82,75.10,75.62,2401100,72.46443
2016-04-25,75.04,75.04,75.04,75.04,000,71.90863
2016-04-22,75.00,75.63,74.73,75.04,2164000,71.90863
2016-04-21,75.00,75.56,74.90,75.48,3324500,72.33027
2016-04-20,75.00,75.16,73.90,74.55,2357200,71.43908
2016-04-19,75.00,75.45,74.65,74.70,3916300,71.58282
2016-04-18,74.52,75.02,73.85,74.18,2220500,71.08452
2016-04-15,74.54,75.02,73.76,75.00,2341700,71.8703
2016-04-14,74.66,74.90,74.00,74.71,3222600,71.5924
2016-04-13,73.06,73.73,72.52,73.73,2815300,70.6533
2016-04-12,70.51,72.22,70.51,72.22,2033900,69.20631
2016-04-11,71.00,71.07,70.32,70.70,2349000,67.74973
2016-04-08,70.28,71.32,69.79,70.76,3270600,67.80723
2016-04-07,71.55,71.77,70.76,70.99,2312700,68.02763
2016-04-06,71.23,71.69,70.61,71.15,2732300,68.18096
2016-04-05,73.00,73.01,71.00,71.25,4361500,68.27679
2016-04-04,73.20,73.95,72.91,72.92,1953600,69.8771
2016-04-01,73.81,74.12,72.595,72.99,2904600,69.94417
2016-03-31,74.29,75.17,73.56,74.92,3039100,71.79364
2016-03-30,73.63,74.37,72.70,73.31,2249900,70.25082
2016-03-29,74.80,74.80,72.91,73.12,2545900,70.06875
2016-03-28,74.82,74.82,74.82,74.82,000,71.69781
2016-03-25,74.82,74.82,74.82,74.82,000,71.69781
2016-03-24,76.01,76.31,74.15,74.82,8965200,71.69781
2016-03-23,76.76,77.00,76.17,76.70,2729600,73.49936
2016-03-22,77.30,77.49,76.87,76.91,2824200,73.7006
2016-03-21,78.11,78.15,76.74,77.14,1781700,73.921
2016-03-18,78.00,78.53,77.65,78.16,4505800,74.89844
2016-03-17,76.65,77.96,76.25,77.38,4715400,74.15098
2016-03-16,75.50,76.55,75.20,76.04,1764900,72.8669
2016-03-15,76.84,76.86,75.25,75.45,1647900,72.30152
2016-03-14,76.88,77.45,76.63,76.86,4135800,73.65268
2016-03-11,76.30,76.75,75.42,76.37,1774900,73.18313
2016-03-10,76.60,77.18,76.05,76.14,1786200,72.96273
2016-03-09,75.20,76.31,75.00,76.31,2661600,73.12563
2016-03-08,76.68,76.98,75.05,75.45,3363900,72.30152
2016-03-07,76.19,77.165,75.74,76.89,2691800,73.68143
2016-03-04,75.71,76.05,75.34,75.74,2660500,72.57942
2016-03-03,74.16,74.91,74.01,74.91,3042300,71.78406
2016-03-02,72.85,74.64,72.64,73.94,3667900,70.85454
2016-03-01,70.11,71.48,70.09,71.41,3667400,68.43011
2016-02-29,70.85,71.49,70.09,70.14,4476900,67.2131
2016-02-26,71.50,71.75,70.35,70.72,4861300,67.7689
2016-02-25,71.50,71.54,70.07,71.00,5357800,68.03722
2016-02-24,72.62,72.71,71.00,71.26,3957500,68.28637
2016-02-23,74.01,75.00,73.03,73.28,2571800,70.22207
2016-02-22,73.20,74.42,73.16,74.24,2074300,71.14201
2016-02-19,73.85,74.13,73.03,73.43,1768100,70.36582
2016-02-18,73.31,74.28,73.00,74.28,3165000,71.18034
2016-02-17,73.19,73.54,71.85,72.33,3410100,69.31172
2016-02-16,72.50,72.74,70.75,72.60,5455700,69.57045
2016-02-15,75.40,75.40,73.11,74.30,5367400,68.48895
2016-02-12,73.69,74.46,73.07,73.33,4264000,67.59481
2016-02-11,75.10,75.19,73.13,74.30,2862100,68.48895
2016-02-10,74.97,75.70,72.58,74.20,6540700,68.39676
2016-02-09,75.62,75.75,72.87,72.87,4592500,67.17079
2016-02-08,76.07,76.61,75.85,76.38,2222500,70.40626
2016-02-05,77.00,77.14,76.01,76.60,2267900,70.60906
2016-02-04,76.30,77.63,76.05,77.36,3125500,71.30962
2016-02-03,76.73,77.22,75.62,75.73,3758600,69.80711
2016-02-02,78.53,78.765,77.80,78.02,2339400,71.918
2016-02-01,79.50,79.59,78.04,78.22,3603100,72.10236
2016-01-29,77.79,78.67,76.69,78.67,7035800,72.51716
2016-01-28,77.58,78.06,76.56,77.83,3143300,71.74286
2016-01-27,79.00,79.00,77.23,77.60,3232300,71.53085
2016-01-26,79.00,79.00,79.00,79.00,000,72.82135
2016-01-25,77.92,79.00,77.50,79.00,2932400,72.82135
2016-01-22,77.40,77.40,75.98,76.56,3581000,70.57219
2016-01-21,78.77,79.16,76.81,76.81,5261600,70.80263
2016-01-20,79.20,79.77,77.47,77.61,3383000,71.54007
2016-01-19,78.60,79.21,78.07,79.19,2300000,72.9965
2016-01-18,77.74,78.84,77.25,78.39,2460900,72.25906
2016-01-15,80.88,80.93,78.52,78.88,2701500,72.71074
2016-01-14,79.50,79.98,78.81,79.42,2147400,73.2085
2016-01-13,80.11,81.27,79.58,81.00,3143900,74.66493
2016-01-12,79.00,80.35,78.96,79.39,2927000,73.18085
2016-01-11,78.48,79.20,77.73,78.64,2588200,72.48951
2016-01-08,79.00,80.35,77.65,79.42,3791300,73.2085
2016-01-07,81.70,82.30,79.91,80.41,3320900,74.12108
2016-01-06,83.13,83.34,81.89,82.11,2477000,75.68812
2016-01-05,83.18,83.63,83.01,83.11,2761600,76.60991
2016-01-04,85.44,85.53,84.23,84.46,2230000,77.85432
2016-01-01,85.53,85.53,85.53,85.53,000,78.84064
2015-12-31,85.49,85.85,85.10,85.53,1800600,78.84064
2015-12-30,85.00,85.785,84.90,85.57,2623100,78.87751
2015-12-29,83.47,84.50,83.02,84.50,1840700,77.89119
2015-12-28,83.32,83.32,83.32,83.32,000,76.80348
2015-12-25,83.32,83.32,83.32,83.32,000,76.80348
2015-12-24,83.10,83.42,82.83,83.32,1620300,76.80348
2015-12-23,82.49,82.59,81.81,82.05,2522500,75.63281
2015-12-22,82.47,82.52,81.28,81.67,2092600,75.28253
2015-12-21,80.77,81.97,80.77,81.92,2198100,75.51298
2015-12-18,79.90,81.57,79.525,81.57,7936200,75.19035
2015-12-17,80.50,80.90,80.17,80.69,5445600,74.37918
2015-12-16,77.80,79.09,77.60,79.09,3102400,72.90431
2015-12-15,77.98,78.24,76.87,76.87,2701600,70.85795
2015-12-14,77.95,78.42,77.33,77.44,2914900,71.38336
2015-12-11,78.50,79.35,78.15,78.95,2284400,72.77526
2015-12-10,79.70,80.00,77.88,78.90,4186500,72.72918
2015-12-09,79.86,80.90,79.52,80.29,2497600,74.01046
2015-12-08,80.01,80.69,79.75,80.14,2474400,73.87219
2015-12-07,81.50,81.81,80.50,80.51,2028100,74.21326
2015-12-04,79.96,80.44,79.56,80.22,3408800,73.94594
2015-12-03,80.94,81.72,80.59,81.50,1902500,75.12583
2015-12-02,81.05,81.88,80.78,81.76,2445500,75.36549
2015-12-01,79.46,81.46,79.40,80.99,3556500,74.65571
2015-11-30,80.25,80.59,79.35,79.43,4247300,73.21772
2015-11-27,80.95,81.00,79.60,80.12,5545700,73.85376
2015-11-26,79.27,80.61,79.21,80.22,3292300,73.94594
2015-11-25,79.61,79.61,78.70,79.00,2373000,72.82135
2015-11-24,79.80,80.70,79.52,79.64,2604400,73.4113
2015-11-23,80.00,80.69,79.52,80.40,2001400,74.11186
2015-11-20,79.35,80.23,78.91,79.83,2950800,73.58644
2015-11-19,78.59,79.18,78.16,79.14,3267700,72.9504
2015-11-18,76.47,78.25,76.38,77.84,3150700,71.75207
2015-11-17,75.99,77.07,75.58,77.07,2930800,71.0423
2015-11-16,74.64,75.52,74.63,74.78,2114200,68.9314
2015-11-13,75.66,76.19,75.03,75.76,2885000,69.83476
2015-11-12,75.60,77.69,75.52,77.40,2560500,71.34649
2015-11-11,74.85,76.29,74.85,76.00,2720000,70.05599
2015-11-10,75.50,75.65,73.75,74.76,3464500,68.91297
2015-11-09,76.18,76.65,75.02,75.58,2288900,69.66884
2015-11-06,75.83,76.86,75.51,76.59,2169500,70.59984
2015-11-05,76.81,77.44,75.11,75.85,2951000,69.91772
2015-11-04,77.08,77.90,76.35,76.58,2574100,70.59063
2015-11-03,75.50,76.50,75.30,76.46,1949900,70.48001
2015-11-02,76.85,76.99,75.01,75.10,3023100,69.22637
2015-10-30,76.51,77.32,76.13,76.73,6229900,70.7289
2015-10-29,78.21,78.25,77.05,77.17,2637200,71.13448
2015-10-28,77.75,77.82,77.03,77.64,2108300,71.56772
2015-10-27,77.61,78.10,77.54,77.74,2424600,71.6599
2015-10-26,77.89,77.93,77.37,77.50,2251200,71.43867
2015-10-23,77.70,78.10,77.10,77.35,3063300,71.3004
2015-10-22,75.50,76.70,75.30,76.39,1734900,70.41548
2015-10-21,75.35,76.12,74.51,75.81,1914100,69.88084
2015-10-20,76.15,76.45,75.60,75.73,1995900,69.80711
2015-10-19,77.00,77.10,76.06,76.43,1963300,70.45236
2015-10-16,76.00,77.00,75.97,76.55,3732000,70.56297
2015-10-15,74.86,75.57,74.01,75.40,2302700,69.50291
2015-10-14,73.45,75.00,73.45,74.56,2682800,68.72861
2015-10-13,74.50,74.88,73.27,74.23,2371600,68.42442
2015-10-12,75.50,75.53,74.33,74.65,2185100,68.81157
2015-10-09,76.00,76.25,75.00,75.53,2428900,69.62274
2015-10-08,75.70,75.90,75.03,75.37,1998100,69.47526
2015-10-07,75.00,75.28,73.71,75.00,2523400,69.1342
2015-10-06,75.25,75.83,74.78,74.96,2595200,69.09732
2015-10-05,74.44,74.84,74.20,74.36,1619800,68.54425
2015-10-02,73.39,74.44,73.11,73.39,2392400,67.65012
2015-10-01,73.39,74.355,72.66,74.27,3277200,68.46129
2015-09-30,70.85,72.93,70.83,72.72,4795000,67.03252
2015-09-29,71.50,71.93,70.15,70.15,4504600,64.66352
2015-09-28,71.56,73.06,71.55,72.70,2151900,67.01408
2015-09-25,72.80,73.29,71.40,71.44,8362000,65.85263
2015-09-24,71.97,72.80,71.85,72.50,3215800,66.82972
2015-09-23,73.00,73.21,71.45,71.60,5680700,66.00011
2015-09-22,74.00,74.55,73.20,73.80,2229000,68.02805
2015-09-21,74.61,74.78,73.05,73.62,3651800,67.86213
2015-09-18,75.74,76.37,74.35,75.83,4131100,69.89928
2015-09-17,76.20,76.49,75.51,75.59,5142400,69.67805
2015-09-16,74.99,75.47,74.10,75.35,5551700,69.45682
2015-09-15,74.67,74.98,73.27,73.42,4209300,67.67777
2015-09-14,75.05,75.30,74.02,74.55,5378700,68.71939
2015-09-11,75.13,75.13,75.13,75.13,000,69.25403
2015-09-10,74.90,76.50,74.82,75.13,4595000,69.25403
2015-09-09,75.81,76.84,75.76,76.72,5549700,70.71968
2015-09-08,72.59,74.17,72.35,74.17,3999300,68.36911
2015-09-07,71.90,72.38,71.34,72.32,4570600,66.6638
2015-09-04,71.96,72.33,71.26,72.15,6328100,66.5071
2015-09-03,74.63,74.87,71.97,71.97,3937500,66.34118
2015-09-02,72.65,73.76,72.22,73.63,4509200,67.87134
2015-09-01,74.99,75.09,73.25,73.30,4332500,67.56716
2015-08-31,75.71,75.71,74.12,75.08,4715000,69.20794
2015-08-28,77.30,77.35,75.60,76.36,8807000,70.38783
2015-08-27,77.00,77.48,76.43,76.43,4834400,70.45236
2015-08-26,73.55,76.26,73.51,76.13,6033800,70.17582
2015-08-25,71.45,75.36,71.42,75.08,8131100,69.20794
2015-08-24,73.60,74.36,72.47,72.47,6916500,66.80207
2015-08-21,75.09,75.59,74.16,75.59,6935800,69.67805
2015-08-20,77.00,77.95,75.76,76.15,6306100,70.19426
2015-08-19,77.08,78.84,76.95,78.27,5726900,72.14844
2015-08-18,79.31,79.53,76.91,76.91,7498200,70.89482
2015-08-17,80.50,81.74,80.37,81.27,8127100,71.99045
2015-08-14,81.6775,81.6775,81.6775,81.6775,000,72.35142
2015-08-13,81.6775,81.6775,81.6775,81.6775,000,72.35142
2015-08-12,81.6775,81.6775,81.6775,81.6775,000,72.35142
2015-08-11,82.5129,82.5428,81.3095,81.6775,3869100,72.35142
2015-08-10,80.7127,82.2046,80.0662,81.6974,3397100,72.36905
2015-08-07,82.3538,82.9605,80.8619,80.8619,5242700,71.62895
2015-08-06,85.5366,85.5366,83.6766,84.0944,4513000,74.49236
2015-08-05,87.1578,87.5158,86.4615,86.8992,2501600,76.9769
2015-08-04,86.8992,87.8938,86.571,87.5556,2279100,77.55836
2015-08-03,87.2473,87.2672,86.3422,86.8992,1329000,76.9769
2015-07-31,87.0882,87.307,86.6406,87.0882,6791300,77.14432
2015-07-30,86.4615,86.9589,86.1632,86.6107,1950000,76.72135
2015-07-29,86.6207,87.118,86.1333,86.1333,2316900,76.29845
2015-07-28,84.8105,86.372,84.8105,85.8847,2519000,76.07824
2015-07-27,84.9895,85.6858,84.6514,85.6261,2295100,75.84917
2015-07-24,85.5366,86.4615,85.0393,85.3476,2277200,75.60247
2015-07-23,86.0339,86.571,85.5664,85.835,2193200,76.03421
2015-07-22,86.6505,86.9589,86.1632,86.1632,2890200,76.32494
2015-07-21,88.3513,88.401,87.3368,87.6253,2018800,77.62009
2015-07-20,87.5258,87.9435,87.2473,87.8839,1257900,77.84917
2015-07-17,87.8142,87.8739,86.9489,87.5059,1428400,77.51433
2015-07-16,87.5258,87.9336,87.1279,87.486,2208700,77.4967
2015-07-15,85.9344,86.8296,85.9344,86.6505,2491700,76.7566
2015-07-14,85.9543,86.2626,85.2481,85.7852,2382800,75.9901
2015-07-13,85.1188,86.3621,84.5718,84.721,2029700,75.04741
2015-07-10,85.9941,86.1035,85.2183,85.3277,1837100,75.58484
2015-07-09,84.1541,85.457,83.7562,85.1387,2788700,75.41742
2015-07-08,85.8449,86.8395,85.3078,85.3078,3983200,75.56721
2015-07-07,86.0339,87.5258,85.9841,87.2175,3147700,77.25886
2015-07-06,84.6215,86.1831,84.5071,85.835,2049300,76.03421
2015-07-03,87.0285,87.0285,85.6758,86.193,2500900,76.35134
2015-07-02,85.5067,87.1777,85.4868,86.9788,3133300,77.04741
2015-07-01,84.6911,86.1134,84.6911,85.5565,2073800,75.78752
2015-06-30,83.3981,84.9497,83.1793,84.6712,3217700,75.0033
2015-06-29,84.9298,84.9995,83.9054,84.2336,2505000,74.61566
2015-06-26,86.0339,86.4417,85.5465,86.1831,10063600,76.34257
2015-06-25,86.1632,87.1279,85.7355,86.8196,2840300,76.90639
2015-06-24,86.6107,87.118,86.4516,86.7202,2961900,76.81834
2015-06-23,85.9941,86.4317,85.5465,86.2925,2796500,76.43948
2015-06-22,83.8159,84.6563,83.4976,84.5618,2092000,74.90639
2015-06-19,83.7363,84.0347,83.4827,84.0148,3671100,74.42185
2015-06-18,83.7065,83.7761,82.2444,82.7516,5371000,73.30288
2015-06-17,83.05,84.0049,82.871,83.8059,3698800,74.2368
2015-06-16,81.5581,82.5726,81.1702,81.9361,2007300,72.58049
2015-06-15,80.4641,81.4587,79.7877,81.4487,2378500,72.14875
2015-06-12,81.0608,81.5183,80.5834,80.9812,1838100,71.73463
2015-06-11,79.8673,81.0509,79.8673,80.9713,2587700,71.72586
2015-06-10,79.4296,79.7678,78.7633,79.4794,2251300,70.40431
2015-06-09,79.8673,80.7923,79.37,79.3899,2823200,70.32503
2015-06-08,79.8573,79.8573,79.8573,79.8573,000,70.73906
2015-06-05,79.9469,80.3745,79.36,79.8573,2906800,70.73906
2015-06-04,81.0608,82.0455,80.0364,80.106,3795200,70.95936
2015-06-03,82.0554,82.2245,81.1205,81.1304,3746100,71.86679
2015-06-02,84.6613,84.6613,82.5527,82.5527,2626500,73.12669
2015-06-01,84.3828,84.5419,83.0998,84.0247,2115300,74.43061
2015-05-29,83.5175,85.3575,83.2191,84.6315,9148500,74.96813
2015-05-28,83.9154,83.98,82.7765,83.05,2645800,73.56721
2015-05-27,83.8855,84.343,83.3882,83.6766,2235400,74.12226
2015-05-26,83.5473,84.2933,83.418,84.1839,2448900,74.57164
2015-05-25,82.7516,83.786,82.4334,83.5473,1497700,74.00773
2015-05-22,83.4379,83.4379,82.3339,82.6621,1801900,73.2236
2015-05-21,81.757,83.2092,81.757,83.1097,2889200,73.6201
2015-05-20,82.1051,82.8909,81.9062,82.0455,2543100,72.67741
2015-05-19,82.6025,83.3683,81.8167,82.4035,3105600,72.99453
2015-05-18,84.3828,84.4127,82.5527,82.5527,3337300,73.12669
2015-05-15,84.2933,84.343,83.5672,84.2933,3820200,74.66855
2015-05-14,83.3981,83.7463,82.5925,83.1694,3796600,73.67298
2015-05-13,83.0898,83.7363,82.6522,83.5275,3056300,73.99019
2015-05-12,81.7272,82.7318,81.3592,82.4334,3111800,73.02102
2015-05-11,83.0998,83.239,81.2697,81.7272,2882400,72.39545
2015-05-08,83.249,84.1541,82.1947,82.1947,3205400,72.80957
2015-05-07,80.8619,83.1793,80.5635,82.6621,6304300,73.2236
2015-05-06,84.7807,85.5366,82.5328,82.5328,7237200,73.10906
2015-05-05,88.1623,89.157,87.1578,87.665,3102500,77.65526
2015-05-04,86.8494,87.9187,86.6804,87.5357,3019700,77.54072
2015-05-01,87.9236,88.8685,87.7744,88.4408,2327500,78.34248
2015-04-30,89.2465,89.3061,87.8142,88.3911,3951600,78.29845
2015-04-29,91.8225,92.3695,90.0819,90.0819,2663400,79.7962
2015-04-28,92.2502,92.4591,91.9916,92.0811,1928100,81.56712
2015-04-27,92.0314,92.2402,91.4247,92.2204,1867000,81.69052
2015-04-24,90.8378,91.7031,90.7085,91.6037,5636700,81.14423
2015-04-23,90.7583,90.8975,90.0123,90.2311,2354400,79.92836
2015-04-22,91.2456,91.4943,90.2212,90.629,2356900,80.28083
2015-04-21,91.6634,91.7429,91.0666,91.2854,2513400,80.86228
2015-04-20,90.9075,91.0865,90.5295,90.8378,2247300,80.46578
2015-04-17,92.5088,92.6182,91.4048,91.5838,2103000,81.12661
2015-04-16,92.9862,92.9862,92.2204,92.5088,1994500,81.94599
2015-04-15,93.2846,93.3144,91.8722,91.9419,3315900,81.44382
2015-04-14,92.9961,93.5631,92.9066,93.2945,2040900,82.64198
2015-04-13,93.7222,94.2593,93.5432,93.5929,1098300,82.90631
2015-04-10,93.4934,93.767,92.9166,93.6227,1260200,82.9327
2015-04-09,93.4934,94.0703,93.205,93.3443,1591200,82.68609
2015-04-08,93.7918,94.1598,93.2249,93.4934,1718600,82.81817
2015-04-07,94.5378,95.2738,93.2697,93.7023,3112900,83.00321
2015-04-06,93.8913,93.8913,93.8913,93.8913,000,83.17063
2015-04-03,93.8913,93.8913,93.8913,93.8913,000,83.17063
